date,advertiser_id,campaign,channel,channel_kind,ad_group,impressions,clicks,spend_krw,mql
2026-05-15,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,브랜드_키워드,6521,51,60732,2
2026-05-15,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,일반_키워드,11731,79,91221,2
2026-05-15,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,경쟁사_키워드,9607,59,62030,2
2026-05-15,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,타겟기업_리스트,13226,82,97389,3
2026-05-15,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,직무_타겟,16435,98,112974,3
2026-05-15,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,리타겟팅,13866,93,109999,3
2026-05-15,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,데모_타겟,8503,62,67353,1
2026-05-16,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,브랜드_키워드,3726,25,25821,0
2026-05-16,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,솔루션_키워드,5537,33,41975,1
2026-05-16,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,경쟁사_키워드,5568,40,49970,1
2026-05-16,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,브랜드_키워드,5855,41,42416,1
2026-05-16,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,일반_키워드,3731,28,34124,0
2026-05-16,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,경쟁사_키워드,2456,19,23820,0
2026-05-16,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,타겟기업_리스트,4409,31,39920,0
2026-05-16,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,직무_타겟,8592,53,62267,1
2026-05-16,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,리타겟팅,5624,44,45937,1
2026-05-16,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,데모_타겟,3983,30,37533,0
2026-05-17,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,브랜드_키워드,4881,38,46588,1
2026-05-17,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,솔루션_키워드,6234,43,51769,1
2026-05-17,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,경쟁사_키워드,4777,33,41159,1
2026-05-17,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,브랜드_키워드,4244,30,33763,0
2026-05-17,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,일반_키워드,5524,40,42853,1
2026-05-17,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,경쟁사_키워드,6071,37,41904,1
2026-05-17,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,타겟기업_리스트,6390,44,49806,1
2026-05-17,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,직무_타겟,8669,59,64158,2
2026-05-17,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,리타겟팅,4449,35,37942,1
2026-05-17,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,데모_타겟,6243,45,52842,1
2026-05-18,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,브랜드_키워드,6494,52,63151,1
2026-05-18,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,솔루션_키워드,10072,63,72314,1
2026-05-18,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,경쟁사_키워드,16276,108,131073,3
2026-05-18,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,브랜드_키워드,7544,57,56937,1
2026-05-18,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,일반_키워드,11012,73,85945,2
2026-05-18,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,경쟁사_키워드,11024,74,77894,2
2026-05-18,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,타겟기업_리스트,11702,79,97475,2
2026-05-18,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,직무_타겟,14695,118,130295,3
2026-05-18,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,리타겟팅,7334,57,60365,2
2026-05-18,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,데모_타겟,15688,105,118466,4
2026-05-19,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,브랜드_키워드,7435,50,58859,1
2026-05-19,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,솔루션_키워드,15420,123,125727,4
2026-05-19,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,경쟁사_키워드,15802,109,132177,3
2026-05-19,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,브랜드_키워드,20706,143,140213,4
2026-05-19,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,일반_키워드,10300,75,84162,2
2026-05-19,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,경쟁사_키워드,5477,42,50881,1
2026-05-19,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,타겟기업_리스트,16586,107,126020,3
2026-05-19,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,직무_타겟,21333,136,151368,4
2026-05-19,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,리타겟팅,14795,95,101776,3
2026-05-19,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,데모_타겟,12336,98,114965,3
2026-05-20,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,브랜드_키워드,12304,92,94113,3
2026-05-20,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,솔루션_키워드,10237,64,79465,2
2026-05-20,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,경쟁사_키워드,15766,103,121926,3
2026-05-20,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,브랜드_키워드,9109,62,60888,2
2026-05-20,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,일반_키워드,13006,93,92900,2
2026-05-20,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,경쟁사_키워드,13427,88,95591,3
2026-05-20,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,타겟기업_리스트,11877,95,111290,3
2026-05-20,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,직무_타겟,16116,121,133858,4
2026-05-20,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,리타겟팅,14296,94,104187,3
2026-05-20,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,데모_타겟,10874,87,92521,3
2026-05-21,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,브랜드_키워드,7285,51,61581,1
2026-05-21,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,솔루션_키워드,9595,76,79499,2
2026-05-21,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,경쟁사_키워드,14572,107,115022,3
2026-05-21,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,브랜드_키워드,10566,64,77314,2
2026-05-21,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,일반_키워드,7748,47,54177,1
2026-05-21,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,경쟁사_키워드,9068,68,75442,2
2026-05-21,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,타겟기업_리스트,10329,75,95245,2
2026-05-21,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,직무_타겟,14431,91,112982,2
2026-05-21,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,리타겟팅,11837,79,94820,3
2026-05-21,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,데모_타겟,11065,70,84098,2
2026-05-22,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,브랜드_키워드,12007,96,105526,2
2026-05-22,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,솔루션_키워드,6539,45,47675,1
2026-05-22,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,경쟁사_키워드,13653,85,99574,2
2026-05-22,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,브랜드_키워드,9771,59,65495,1
2026-05-22,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,일반_키워드,13400,80,81459,3
2026-05-22,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,경쟁사_키워드,10972,75,86593,2
2026-05-22,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,타겟기업_리스트,10456,71,81559,2
2026-05-22,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,직무_타겟,19917,157,160117,6
2026-05-22,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,리타겟팅,12262,95,98675,3
2026-05-22,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,데모_타겟,8484,61,73392,2
2026-05-23,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,브랜드_키워드,5465,36,45731,1
2026-05-23,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,솔루션_키워드,7298,44,53760,1
2026-05-23,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,경쟁사_키워드,5919,40,46018,1
2026-05-23,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,브랜드_키워드,6308,44,43637,1
2026-05-23,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,일반_키워드,2490,19,21704,0
2026-05-23,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,경쟁사_키워드,8143,54,58228,1
2026-05-23,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,타겟기업_리스트,6144,38,49281,1
2026-05-23,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,직무_타겟,9428,64,75646,1
2026-05-23,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,리타겟팅,6501,46,52648,1
2026-05-23,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,데모_타겟,7573,46,48664,1
2026-05-24,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,브랜드_키워드,7331,45,54454,1
2026-05-24,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,솔루션_키워드,4111,33,35345,1
2026-05-24,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,경쟁사_키워드,6812,44,51339,1
2026-05-24,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,브랜드_키워드,4933,38,37796,1
2026-05-24,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,일반_키워드,4323,32,34695,0
2026-05-24,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,경쟁사_키워드,4995,40,43682,1
2026-05-24,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,타겟기업_리스트,5636,36,45786,1
2026-05-24,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,직무_타겟,9861,64,72372,2
2026-05-24,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,리타겟팅,6698,49,56420,1
2026-05-24,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,데모_타겟,4870,32,35703,1
2026-05-25,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,브랜드_키워드,9620,66,76510,1
2026-05-25,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,솔루션_키워드,12762,87,99700,3
2026-05-25,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,경쟁사_키워드,14249,111,115226,4
2026-05-25,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,브랜드_키워드,13957,96,113798,3
2026-05-25,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,일반_키워드,6334,40,48101,1
2026-05-25,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,경쟁사_키워드,11972,83,88429,3
2026-05-25,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,타겟기업_리스트,14072,107,111967,3
2026-05-25,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,직무_타겟,15865,124,139476,3
2026-05-25,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,리타겟팅,9918,77,87715,2
2026-05-25,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,데모_타겟,12112,95,100923,3
2026-05-26,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,브랜드_키워드,10802,69,70895,2
2026-05-26,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,솔루션_키워드,14084,103,113847,3
2026-05-26,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,경쟁사_키워드,17883,115,128598,4
2026-05-26,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,브랜드_키워드,12927,94,100534,2
2026-05-26,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,일반_키워드,9101,63,63018,2
2026-05-26,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,경쟁사_키워드,15094,118,124057,4
2026-05-26,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,타겟기업_리스트,12806,103,126401,3
2026-05-26,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,직무_타겟,17516,119,149966,4
2026-05-26,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,리타겟팅,16152,106,123772,3
2026-05-26,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,데모_타겟,12192,92,106170,2
2026-05-27,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,브랜드_키워드,15997,110,121038,4
2026-05-27,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,솔루션_키워드,10702,79,101945,2
2026-05-27,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,경쟁사_키워드,7201,53,54286,1
2026-05-27,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,브랜드_키워드,12576,97,98815,3
2026-05-27,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,일반_키워드,6935,43,51299,1
2026-05-27,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,경쟁사_키워드,11114,80,92353,2
2026-05-27,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,타겟기업_리스트,15333,97,117073,3
2026-05-27,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,직무_타겟,15563,123,135769,4
2026-05-27,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,리타겟팅,9773,64,78062,2
2026-05-27,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,데모_타겟,14846,118,118613,3
2026-05-28,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,브랜드_키워드,14119,104,115192,2
2026-05-28,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,솔루션_키워드,16580,101,118845,3
2026-05-28,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,경쟁사_키워드,12195,87,94160,2
2026-05-28,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,브랜드_키워드,19954,122,134497,3
2026-05-28,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,일반_키워드,7563,58,59952,2
2026-05-28,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,경쟁사_키워드,7541,53,58685,2
2026-05-28,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,타겟기업_리스트,15838,115,134447,3
2026-05-28,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,직무_타겟,14621,102,130778,3
2026-05-28,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,리타겟팅,14309,97,108959,3
2026-05-28,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,데모_타겟,14895,93,103509,2
2026-05-29,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,브랜드_키워드,10800,81,87748,2
2026-05-29,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,솔루션_키워드,11509,90,107848,3
2026-05-29,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,경쟁사_키워드,14143,91,108311,2
2026-05-29,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,브랜드_키워드,13558,101,115298,2
2026-05-29,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,일반_키워드,14194,103,101313,3
2026-05-29,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,경쟁사_키워드,5585,38,38987,1
2026-05-29,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,타겟기업_리스트,16168,103,117973,3
2026-05-29,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,직무_타겟,19825,121,132271,4
2026-05-29,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,리타겟팅,16467,102,107788,3
2026-05-29,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,데모_타겟,15886,95,102670,3
2026-05-30,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,브랜드_키워드,5981,41,49477,1
2026-05-30,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,솔루션_키워드,4220,30,38500,1
2026-05-30,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,경쟁사_키워드,9190,56,60541,1
2026-05-30,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,브랜드_키워드,5976,43,51161,1
2026-05-30,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,일반_키워드,7981,52,53067,1
2026-05-30,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,경쟁사_키워드,3684,22,22537,0
2026-05-30,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,타겟기업_리스트,5697,40,46754,1
2026-05-30,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,직무_타겟,10289,63,78446,2
2026-05-30,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,리타겟팅,5743,38,47044,1
2026-05-30,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,데모_타겟,7074,46,49656,1
2026-05-31,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,브랜드_키워드,4677,32,41167,1
2026-05-31,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,솔루션_키워드,6525,39,48387,1
2026-05-31,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,경쟁사_키워드,2958,23,24856,0
2026-05-31,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,브랜드_키워드,6657,41,43593,1
2026-05-31,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,일반_키워드,3750,25,31172,0
2026-05-31,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,경쟁사_키워드,3024,24,29068,0
2026-05-31,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,타겟기업_리스트,6621,49,58820,1
2026-05-31,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,직무_타겟,5695,38,42887,1
2026-05-31,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,리타겟팅,6238,38,38044,1
2026-05-31,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,데모_타겟,4423,32,37446,1
