voc_id,date,channel,type,store_code,store_name,sku_mentioned,to_team,sla_hours,response_hours,status,summary
VOC-20260511-0972,2026-05-11,자사몰_게시판,제품문의,,,MB003,CE팀_제품지식,6,13.3,지연완료,[제품문의] 피부타입 (마사지바 틴 케이스)
VOC-20260511-0973,2026-05-11,채널톡,배송문의,,,,물류팀,4,3.0,완료,[배송문의] 오배송
VOC-20260511-0974,2026-05-11,인스타DM,제품문의,,,,CE팀_제품지식,6,5.0,완료,[제품문의] 피부타입
VOC-20260511-0975,2026-05-11,인스타DM,제품문의,,,BB002,CE팀_제품지식,6,1.1,완료,[제품문의] 사용법 (트와일라잇 배쓰밤)
VOC-20260511-0976,2026-05-11,인스타DM,제품문의,,,MB002,CE팀_제품지식,6,1.9,완료,[제품문의] 피부타입 (더 컴포터 마사지바)
VOC-20260512-0977,2026-05-12,인스타DM,배송문의,,,,물류팀,4,1.7,완료,[배송문의] 오배송
VOC-20260512-0978,2026-05-12,카카오톡,배송문의,,,,물류팀,4,1.4,완료,[배송문의] 오배송
VOC-20260512-0979,2026-05-12,자사몰_게시판,배송문의,,,,물류팀,4,3.4,완료,[배송문의] 추적 문의
VOC-20260512-0980,2026-05-12,채널톡,교환환불,,,BB005,CE팀_교환,8,7.4,완료,[교환환불] 사이즈 (어머 사쿠라 배쓰밤)
VOC-20260512-0981,2026-05-12,인스타DM,매장문의,CE01,코엑스,,리테일본부,12,7.0,완료,[매장문의] 이벤트 일정 - 코엑스
VOC-20260512-0982,2026-05-12,전화,배송문의,,,,물류팀,4,0.6,완료,[배송문의] 오배송
VOC-20260512-0983,2026-05-12,인스타DM,교환환불,,,SB002,CE팀_교환,8,2.2,완료,[교환환불] 하자 (시앤스 샴푸바)
VOC-20260512-0984,2026-05-12,전화,배송문의,,,,물류팀,4,0.8,완료,[배송문의] 오배송
VOC-20260512-0985,2026-05-12,자사몰_게시판,교환환불,,,GS001,CE팀_교환,8,16.3,지연완료,[교환환불] 하자 (기프트 세트 - 바스타임)
VOC-20260512-0986,2026-05-12,채널톡,배송문의,,,,물류팀,4,1.6,완료,[배송문의] 추적 문의
VOC-20260512-0987,2026-05-12,채널톡,매장문의,PG01,현대판교,,리테일본부,12,19.5,지연완료,[매장문의] 재고 - 현대판교
VOC-20260512-0988,2026-05-12,채널톡,제품문의,,,FM002,CE팀_제품지식,6,0.9,완료,[제품문의] 피부타입 (쿠퍼톤 페이스 마스크)
VOC-20260512-0989,2026-05-12,카카오톡,포장오류,,,,물류팀,4,1.9,완료,[포장오류] 누액
VOC-20260512-0990,2026-05-12,자사몰_게시판,교환환불,,,BD002,CE팀_교환,8,4.4,완료,[교환환불] 사이즈 (락 스타 솝)
VOC-20260512-0991,2026-05-12,인스타DM,제품문의,,,FM002,CE팀_제품지식,6,7.9,지연완료,[제품문의] 피부타입 (쿠퍼톤 페이스 마스크)
VOC-20260512-0992,2026-05-12,전화,포장오류,,,,물류팀,4,2.3,완료,[포장오류] 누액
VOC-20260512-0993,2026-05-12,자사몰_게시판,제품문의,,,FM001,CE팀_제품지식,6,13.2,지연완료,[제품문의] 사용법 (마스크 오브 매그너민티)
VOC-20260512-0994,2026-05-12,자사몰_게시판,칭찬,CE01,코엑스,,VOC_리워드,24,1.5,완료,[칭찬] 직원응대 - 코엑스
VOC-20260512-0995,2026-05-12,채널톡,교환환불,,,GS002,CE팀_교환,8,2.0,완료,[교환환불] 단순변심 (기프트 세트 - 핑크 클라우드)
VOC-20260512-0996,2026-05-12,자사몰_게시판,교환환불,,,SB002,CE팀_교환,8,3.8,완료,[교환환불] 하자 (시앤스 샴푸바)
VOC-20260512-0997,2026-05-12,자사몰_게시판,교환환불,,,,CE팀_교환,8,3.4,완료,[교환환불] 하자
VOC-20260512-0998,2026-05-12,채널톡,제품문의,,,,CE팀_제품지식,6,2.8,완료,[제품문의] 피부타입
VOC-20260512-0999,2026-05-12,채널톡,배송문의,,,,물류팀,4,5.5,지연완료,[배송문의] 추적 문의
VOC-20260512-1000,2026-05-12,카카오톡,배송문의,,,,물류팀,4,2.9,완료,[배송문의] 오배송
VOC-20260512-1001,2026-05-12,카카오톡,교환환불,,,BB001,CE팀_교환,8,7.4,완료,[교환환불] 단순변심 (인터갤럭틱 배쓰밤)
VOC-20260512-1002,2026-05-12,자사몰_게시판,칭찬,PG01,현대판교,,VOC_리워드,24,50.2,지연완료,[칭찬] 제품만족 - 현대판교
VOC-20260512-1003,2026-05-12,자사몰_게시판,제품문의,,,BB003,CE팀_제품지식,6,12.2,지연완료,[제품문의] 성분 (더 익스피리먼터 배쓰밤)
VOC-20260512-1004,2026-05-12,카카오톡,배송문의,,,,물류팀,4,1.6,완료,[배송문의] 배송 늦음
VOC-20260512-1005,2026-05-12,인스타DM,칭찬,DG01,현대대구,BD004,VOC_리워드,24,18.5,완료,[칭찬] 제품만족 - 현대대구 (로션 바 더 컴포터)
VOC-20260512-1006,2026-05-12,인스타DM,제품문의,,,,CE팀_제품지식,6,5.5,완료,[제품문의] 사용법
VOC-20260512-1007,2026-05-12,채널톡,칭찬,JS01,잠실롯데,HR001,VOC_리워드,24,35.8,지연완료,[칭찬] 직원응대 - 잠실롯데 (헨 헤어 헤나 카라멜)
VOC-20260512-1008,2026-05-12,채널톡,매장문의,BS01,신세계센텀,,리테일본부,12,8.8,완료,[매장문의] 재고 - 신세계센텀
VOC-20260512-1009,2026-05-12,자사몰_게시판,제품문의,,,LP003,CE팀_제품지식,6,12.4,지연완료,[제품문의] 피부타입 (립 밤 허니 트랩)
VOC-20260512-1010,2026-05-12,카카오톡,포장오류,,,,물류팀,4,0.8,완료,[포장오류] 구성품 누락
VOC-20260512-1011,2026-05-12,채널톡,제품문의,,,BB004,CE팀_제품지식,6,5.2,완료,[제품문의] 사용법 (베리 베리 체리 배쓰밤)
VOC-20260512-1012,2026-05-12,자사몰_게시판,제품문의,,,BB001,CE팀_제품지식,6,8.8,지연완료,[제품문의] 성분 (인터갤럭틱 배쓰밤)
VOC-20260512-1013,2026-05-12,전화,제품문의,,,,CE팀_제품지식,6,7.5,지연완료,[제품문의] 성분
VOC-20260512-1014,2026-05-12,카카오톡,칭찬,MD01,명동본점,LP003,VOC_리워드,24,17.8,완료,[칭찬] 제품만족 - 명동본점 (립 밤 허니 트랩)
VOC-20260512-1015,2026-05-12,카카오톡,배송문의,,,,물류팀,4,3.8,완료,[배송문의] 오배송
VOC-20260512-1016,2026-05-12,전화,배송문의,,,,물류팀,4,3.1,완료,[배송문의] 오배송
VOC-20260512-1017,2026-05-12,카카오톡,배송문의,,,,물류팀,4,2.1,완료,[배송문의] 배송 늦음
VOC-20260512-1018,2026-05-12,전화,불만,PG01,현대판교,,CE팀_매장,6,2.0,완료,[불만] 대기시간 - 현대판교
VOC-20260512-1019,2026-05-12,자사몰_게시판,교환환불,,,BB004,CE팀_교환,8,6.3,완료,[교환환불] 사이즈 (베리 베리 체리 배쓰밤)
VOC-20260513-1020,2026-05-13,카카오톡,포장오류,,,,물류팀,4,3.1,완료,[포장오류] 누액
VOC-20260513-1021,2026-05-13,자사몰_게시판,제품문의,,,BB003,CE팀_제품지식,6,2.2,완료,[제품문의] 피부타입 (더 익스피리먼터 배쓰밤)
VOC-20260513-1022,2026-05-13,채널톡,매장문의,HN01,스타필드하남,,리테일본부,12,3.2,완료,[매장문의] 이벤트 일정 - 스타필드하남
VOC-20260513-1023,2026-05-13,채널톡,매장문의,PG01,현대판교,,리테일본부,12,3.0,완료,[매장문의] 이벤트 일정 - 현대판교
VOC-20260513-1024,2026-05-13,인스타DM,불만,PG01,현대판교,,CE팀_매장,6,1.1,완료,[불만] 직원불친절 - 현대판교
VOC-20260513-1025,2026-05-13,채널톡,배송문의,,,,물류팀,4,5.2,지연완료,[배송문의] 오배송
VOC-20260513-1026,2026-05-13,전화,배송문의,,,,물류팀,4,1.6,완료,[배송문의] 배송 늦음
VOC-20260513-1027,2026-05-13,채널톡,교환환불,,,BB005,CE팀_교환,8,2.9,완료,[교환환불] 단순변심 (어머 사쿠라 배쓰밤)
VOC-20260513-1028,2026-05-13,전화,배송문의,,,,물류팀,4,2.9,완료,[배송문의] 추적 문의
VOC-20260513-1029,2026-05-13,전화,교환환불,,,MB001,CE팀_교환,8,1.5,완료,[교환환불] 단순변심 (씬티앙 마사지바)
VOC-20260513-1030,2026-05-13,인스타DM,배송문의,,,,물류팀,4,7.5,지연완료,[배송문의] 배송 늦음
VOC-20260513-1031,2026-05-13,자사몰_게시판,매장문의,DG01,현대대구,,리테일본부,12,0.5,완료,[매장문의] 매장위치 - 현대대구
VOC-20260513-1032,2026-05-13,인스타DM,칭찬,PG01,현대판교,MB001,VOC_리워드,24,5.4,완료,[칭찬] 직원응대 - 현대판교 (씬티앙 마사지바)
VOC-20260513-1033,2026-05-13,채널톡,배송문의,,,,물류팀,4,0.8,완료,[배송문의] 배송 늦음
VOC-20260513-1034,2026-05-13,카카오톡,칭찬,JS01,잠실롯데,BD002,VOC_리워드,24,11.9,완료,[칭찬] 직원응대 - 잠실롯데 (락 스타 솝)
VOC-20260513-1035,2026-05-13,카카오톡,칭찬,CE01,코엑스,,VOC_리워드,24,41.6,지연완료,[칭찬] 직원응대 - 코엑스
VOC-20260513-1036,2026-05-13,전화,칭찬,MD01,명동본점,FM001,VOC_리워드,24,10.6,완료,[칭찬] 제품만족 - 명동본점 (마스크 오브 매그너민티)
VOC-20260513-1037,2026-05-13,인스타DM,배송문의,,,,물류팀,4,3.6,완료,[배송문의] 배송 늦음
VOC-20260513-1038,2026-05-13,전화,불만,YD01,여의도IFC,,CE팀_매장,6,1.7,완료,[불만] 대기시간 - 여의도IFC
VOC-20260513-1039,2026-05-13,전화,배송문의,,,,물류팀,4,2.3,완료,[배송문의] 오배송
VOC-20260513-1040,2026-05-13,채널톡,매장문의,HN01,스타필드하남,,리테일본부,12,9.9,완료,[매장문의] 재고 - 스타필드하남
VOC-20260513-1041,2026-05-13,전화,제품문의,,,MB003,CE팀_제품지식,6,12.1,지연완료,[제품문의] 피부타입 (마사지바 틴 케이스)
VOC-20260513-1042,2026-05-13,자사몰_게시판,제품문의,,,SB003,CE팀_제품지식,6,12.0,지연완료,[제품문의] 성분 (재스민 앤 헤나 풀룬덤 샴푸바)
VOC-20260513-1043,2026-05-13,카카오톡,배송문의,,,,물류팀,4,2.4,완료,[배송문의] 오배송
VOC-20260513-1044,2026-05-13,채널톡,칭찬,PG01,현대판교,,VOC_리워드,24,19.9,완료,[칭찬] 제품만족 - 현대판교
VOC-20260513-1045,2026-05-13,카카오톡,교환환불,,,,CE팀_교환,8,15.4,지연완료,[교환환불] 사이즈
VOC-20260513-1046,2026-05-13,카카오톡,포장오류,,,,물류팀,4,7.4,지연완료,[포장오류] 찌그러짐
VOC-20260513-1047,2026-05-13,인스타DM,칭찬,YD01,여의도IFC,BB002,VOC_리워드,24,17.9,완료,[칭찬] 제품만족 - 여의도IFC (트와일라잇 배쓰밤)
VOC-20260513-1048,2026-05-13,카카오톡,포장오류,,,,물류팀,4,0.9,완료,[포장오류] 구성품 누락
VOC-20260513-1049,2026-05-13,인스타DM,제품문의,,,LP001,CE팀_제품지식,6,4.0,완료,[제품문의] 사용법 (립 스크럽 바블검)
VOC-20260513-1050,2026-05-13,전화,배송문의,,,,물류팀,4,2.0,완료,[배송문의] 배송 늦음
VOC-20260513-1051,2026-05-13,전화,제품문의,,,HR001,CE팀_제품지식,6,,미회신,[제품문의] 사용법 (헨 헤어 헤나 카라멜)
VOC-20260514-1052,2026-05-14,전화,제품문의,,,,CE팀_제품지식,6,0.6,완료,[제품문의] 피부타입
VOC-20260514-1053,2026-05-14,자사몰_게시판,교환환불,,,,CE팀_교환,8,16.8,지연완료,[교환환불] 사이즈
VOC-20260514-1054,2026-05-14,카카오톡,배송문의,,,,물류팀,4,2.3,완료,[배송문의] 오배송
VOC-20260514-1055,2026-05-14,카카오톡,칭찬,PG01,현대판교,LP001,VOC_리워드,24,15.1,완료,[칭찬] 직원응대 - 현대판교 (립 스크럽 바블검)
VOC-20260514-1056,2026-05-14,카카오톡,제품문의,,,BD002,CE팀_제품지식,6,4.4,완료,[제품문의] 성분 (락 스타 솝)
VOC-20260514-1057,2026-05-14,전화,교환환불,,,LP001,CE팀_교환,8,7.5,완료,[교환환불] 사이즈 (립 스크럽 바블검)
VOC-20260514-1058,2026-05-14,자사몰_게시판,제품문의,,,GS003,CE팀_제품지식,6,3.3,완료,[제품문의] 사용법 (기프트 세트 - 어머니날 한정)
VOC-20260514-1059,2026-05-14,채널톡,배송문의,,,,물류팀,4,2.8,완료,[배송문의] 배송 늦음
VOC-20260514-1060,2026-05-14,채널톡,배송문의,,,,물류팀,4,1.3,완료,[배송문의] 오배송
VOC-20260514-1061,2026-05-14,카카오톡,포장오류,,,,물류팀,4,9.1,지연완료,[포장오류] 구성품 누락
VOC-20260514-1062,2026-05-14,전화,불만,YD01,여의도IFC,,CE팀_매장,6,,미회신,[불만] 대기시간 - 여의도IFC
VOC-20260514-1063,2026-05-14,전화,교환환불,,,LP001,CE팀_교환,8,3.3,완료,[교환환불] 하자 (립 스크럽 바블검)
VOC-20260514-1064,2026-05-14,채널톡,배송문의,,,,물류팀,4,1.3,완료,[배송문의] 배송 늦음
VOC-20260514-1065,2026-05-14,인스타DM,매장문의,YD01,여의도IFC,,리테일본부,12,10.2,완료,[매장문의] 이벤트 일정 - 여의도IFC
VOC-20260514-1066,2026-05-14,전화,제품문의,,,,CE팀_제품지식,6,1.1,완료,[제품문의] 성분
VOC-20260514-1067,2026-05-14,전화,배송문의,,,,물류팀,4,3.7,완료,[배송문의] 배송 늦음
VOC-20260514-1068,2026-05-14,인스타DM,제품문의,,,,CE팀_제품지식,6,5.7,완료,[제품문의] 사용법
VOC-20260514-1069,2026-05-14,전화,포장오류,,,,물류팀,4,3.3,완료,[포장오류] 구성품 누락
VOC-20260514-1070,2026-05-14,전화,교환환불,,,FM002,CE팀_교환,8,1.8,완료,[교환환불] 단순변심 (쿠퍼톤 페이스 마스크)
VOC-20260514-1071,2026-05-14,채널톡,배송문의,,,,물류팀,4,0.7,완료,[배송문의] 추적 문의
VOC-20260514-1072,2026-05-14,전화,불만,CE01,코엑스,,CE팀_매장,6,5.5,완료,[불만] 직원불친절 - 코엑스
VOC-20260514-1073,2026-05-14,카카오톡,교환환불,,,LP003,CE팀_교환,8,1.6,완료,[교환환불] 단순변심 (립 밤 허니 트랩)
VOC-20260514-1074,2026-05-14,인스타DM,포장오류,,,,물류팀,4,1.3,완료,[포장오류] 구성품 누락
VOC-20260514-1075,2026-05-14,카카오톡,제품문의,,,BD002,CE팀_제품지식,6,10.6,지연완료,[제품문의] 사용법 (락 스타 솝)
VOC-20260514-1076,2026-05-14,채널톡,제품문의,,,SB003,CE팀_제품지식,6,1.5,완료,[제품문의] 사용법 (재스민 앤 헤나 풀룬덤 샴푸바)
VOC-20260514-1077,2026-05-14,카카오톡,배송문의,,,,물류팀,4,2.8,완료,[배송문의] 오배송
VOC-20260514-1078,2026-05-14,채널톡,제품문의,,,BB001,CE팀_제품지식,6,1.3,완료,[제품문의] 성분 (인터갤럭틱 배쓰밤)
VOC-20260514-1079,2026-05-14,카카오톡,매장문의,PG01,현대판교,,리테일본부,12,4.5,완료,[매장문의] 매장위치 - 현대판교
VOC-20260514-1080,2026-05-14,인스타DM,교환환불,,,HR001,CE팀_교환,8,9.6,지연완료,[교환환불] 하자 (헨 헤어 헤나 카라멜)
VOC-20260514-1081,2026-05-14,인스타DM,제품문의,,,,CE팀_제품지식,6,4.3,완료,[제품문의] 성분
VOC-20260514-1082,2026-05-14,카카오톡,제품문의,,,LP001,CE팀_제품지식,6,1.4,완료,[제품문의] 성분 (립 스크럽 바블검)
VOC-20260514-1083,2026-05-14,자사몰_게시판,제품문의,,,,CE팀_제품지식,6,4.3,완료,[제품문의] 성분
VOC-20260514-1084,2026-05-14,자사몰_게시판,배송문의,,,,물류팀,4,7.2,지연완료,[배송문의] 추적 문의
VOC-20260514-1085,2026-05-14,인스타DM,교환환불,,,HR002,CE팀_교환,8,3.5,완료,[교환환불] 하자 (프로 컨디셔너 바 에이브리 후이)
VOC-20260514-1086,2026-05-14,전화,제품문의,,,SB003,CE팀_제품지식,6,3.0,완료,[제품문의] 사용법 (재스민 앤 헤나 풀룬덤 샴푸바)
VOC-20260514-1087,2026-05-14,채널톡,교환환불,,,BD004,CE팀_교환,8,1.2,완료,[교환환불] 사이즈 (로션 바 더 컴포터)
VOC-20260514-1088,2026-05-14,채널톡,제품문의,,,LP002,CE팀_제품지식,6,0.6,완료,[제품문의] 피부타입 (립 스크럽 미스터 펭귄)
VOC-20260514-1089,2026-05-14,인스타DM,배송문의,,,,물류팀,4,2.4,완료,[배송문의] 배송 늦음
VOC-20260514-1090,2026-05-14,채널톡,배송문의,,,,물류팀,4,3.7,완료,[배송문의] 오배송
VOC-20260514-1091,2026-05-14,전화,교환환불,,,,CE팀_교환,8,4.7,완료,[교환환불] 단순변심
VOC-20260514-1092,2026-05-14,채널톡,제품문의,,,,CE팀_제품지식,6,2.4,완료,[제품문의] 성분
VOC-20260514-1093,2026-05-14,채널톡,제품문의,,,BD003,CE팀_제품지식,6,0.9,완료,[제품문의] 사용법 (샌드 비누)
VOC-20260514-1094,2026-05-14,인스타DM,제품문의,,,,CE팀_제품지식,6,5.0,완료,[제품문의] 성분
VOC-20260514-1095,2026-05-14,자사몰_게시판,제품문의,,,,CE팀_제품지식,6,11.5,지연완료,[제품문의] 사용법
VOC-20260514-1096,2026-05-14,전화,교환환불,,,BD001,CE팀_교환,8,1.0,완료,[교환환불] 하자 (샤워젤리 위치 어메이징)
VOC-20260514-1097,2026-05-14,카카오톡,매장문의,JS01,잠실롯데,,리테일본부,12,7.5,완료,[매장문의] 매장위치 - 잠실롯데
VOC-20260514-1098,2026-05-14,자사몰_게시판,배송문의,,,,물류팀,4,1.5,완료,[배송문의] 추적 문의
VOC-20260514-1099,2026-05-14,카카오톡,칭찬,YD01,여의도IFC,LP001,VOC_리워드,24,4.2,완료,[칭찬] 제품만족 - 여의도IFC (립 스크럽 바블검)
VOC-20260514-1100,2026-05-14,전화,제품문의,,,FM002,CE팀_제품지식,6,4.9,완료,[제품문의] 피부타입 (쿠퍼톤 페이스 마스크)
VOC-20260514-1101,2026-05-14,자사몰_게시판,교환환불,,,,CE팀_교환,8,4.6,완료,[교환환불] 하자
VOC-20260514-1102,2026-05-14,채널톡,칭찬,MD01,명동본점,BB005,VOC_리워드,24,13.5,완료,[칭찬] 직원응대 - 명동본점 (어머 사쿠라 배쓰밤)
VOC-20260514-1103,2026-05-14,인스타DM,매장문의,DG01,현대대구,,리테일본부,12,7.1,완료,[매장문의] 매장위치 - 현대대구
VOC-20260514-1104,2026-05-14,카카오톡,배송문의,,,,물류팀,4,1.5,완료,[배송문의] 추적 문의
VOC-20260514-1105,2026-05-14,채널톡,매장문의,HD01,홍대,,리테일본부,12,3.4,완료,[매장문의] 재고 - 홍대
VOC-20260515-1106,2026-05-15,채널톡,교환환불,,,GS002,CE팀_교환,8,7.3,완료,[교환환불] 단순변심 (기프트 세트 - 핑크 클라우드)
VOC-20260515-1107,2026-05-15,자사몰_게시판,교환환불,,,SB003,CE팀_교환,8,5.5,완료,[교환환불] 단순변심 (재스민 앤 헤나 풀룬덤 샴푸바)
VOC-20260515-1108,2026-05-15,전화,제품문의,,,,CE팀_제품지식,6,5.5,완료,[제품문의] 성분
VOC-20260515-1109,2026-05-15,인스타DM,칭찬,GN01,강남신세계,BB005,VOC_리워드,24,53.2,지연완료,[칭찬] 제품만족 - 강남신세계 (어머 사쿠라 배쓰밤)
VOC-20260515-1110,2026-05-15,인스타DM,제품문의,,,SB001,CE팀_제품지식,6,3.8,완료,[제품문의] 피부타입 (허니 아이 워시드 더 키즈 샴푸바)
VOC-20260515-1111,2026-05-15,인스타DM,제품문의,,,HR002,CE팀_제품지식,6,3.0,완료,[제품문의] 성분 (프로 컨디셔너 바 에이브리 후이)
VOC-20260515-1112,2026-05-15,인스타DM,칭찬,MD01,명동본점,,VOC_리워드,24,17.7,완료,[칭찬] 제품만족 - 명동본점
VOC-20260515-1113,2026-05-15,자사몰_게시판,매장문의,JS01,잠실롯데,,리테일본부,12,0.6,완료,[매장문의] 이벤트 일정 - 잠실롯데
VOC-20260515-1114,2026-05-15,카카오톡,교환환불,,,HR002,CE팀_교환,8,9.4,지연완료,[교환환불] 하자 (프로 컨디셔너 바 에이브리 후이)
VOC-20260515-1115,2026-05-15,전화,배송문의,,,,물류팀,4,6.1,지연완료,[배송문의] 오배송
VOC-20260515-1116,2026-05-15,채널톡,배송문의,,,,물류팀,4,1.6,완료,[배송문의] 추적 문의
VOC-20260515-1117,2026-05-15,채널톡,칭찬,HD01,홍대,BB004,VOC_리워드,24,11.5,완료,[칭찬] 제품만족 - 홍대 (베리 베리 체리 배쓰밤)
VOC-20260515-1118,2026-05-15,자사몰_게시판,제품문의,,,MB001,CE팀_제품지식,6,8.5,지연완료,[제품문의] 피부타입 (씬티앙 마사지바)
VOC-20260515-1119,2026-05-15,전화,교환환불,,,MB001,CE팀_교환,8,2.0,완료,[교환환불] 단순변심 (씬티앙 마사지바)
VOC-20260515-1120,2026-05-15,인스타DM,매장문의,CE01,코엑스,,리테일본부,12,5.6,완료,[매장문의] 매장위치 - 코엑스
VOC-20260515-1121,2026-05-15,자사몰_게시판,배송문의,,,,물류팀,4,9.0,지연완료,[배송문의] 배송 늦음
VOC-20260515-1122,2026-05-15,자사몰_게시판,배송문의,,,,물류팀,4,1.4,완료,[배송문의] 배송 늦음
VOC-20260515-1123,2026-05-15,자사몰_게시판,배송문의,,,,물류팀,4,1.5,완료,[배송문의] 오배송
VOC-20260515-1124,2026-05-15,카카오톡,매장문의,YD01,여의도IFC,,리테일본부,12,6.7,완료,[매장문의] 재고 - 여의도IFC
VOC-20260515-1125,2026-05-15,카카오톡,배송문의,,,,물류팀,4,0.6,완료,[배송문의] 배송 늦음
VOC-20260515-1126,2026-05-15,카카오톡,배송문의,,,,물류팀,4,6.2,지연완료,[배송문의] 추적 문의
VOC-20260515-1127,2026-05-15,채널톡,배송문의,,,,물류팀,4,6.2,지연완료,[배송문의] 추적 문의
VOC-20260515-1128,2026-05-15,자사몰_게시판,불만,YD01,여의도IFC,,CE팀_매장,6,4.1,완료,[불만] 대기시간 - 여의도IFC
VOC-20260515-1129,2026-05-15,채널톡,칭찬,HN01,스타필드하남,BB003,VOC_리워드,24,4.0,완료,[칭찬] 직원응대 - 스타필드하남 (더 익스피리먼터 배쓰밤)
VOC-20260515-1130,2026-05-15,채널톡,제품문의,,,BB002,CE팀_제품지식,6,13.1,지연완료,[제품문의] 성분 (트와일라잇 배쓰밤)
VOC-20260515-1131,2026-05-15,인스타DM,포장오류,,,,물류팀,4,3.4,완료,[포장오류] 구성품 누락
VOC-20260515-1132,2026-05-15,채널톡,매장문의,YD01,여의도IFC,,리테일본부,12,3.3,완료,[매장문의] 이벤트 일정 - 여의도IFC
VOC-20260515-1133,2026-05-15,인스타DM,매장문의,PG01,현대판교,,리테일본부,12,8.0,완료,[매장문의] 매장위치 - 현대판교
VOC-20260515-1134,2026-05-15,자사몰_게시판,제품문의,,,FM002,CE팀_제품지식,6,1.7,완료,[제품문의] 사용법 (쿠퍼톤 페이스 마스크)
VOC-20260515-1135,2026-05-15,채널톡,제품문의,,,GS003,CE팀_제품지식,6,4.4,완료,[제품문의] 피부타입 (기프트 세트 - 어머니날 한정)
VOC-20260515-1136,2026-05-15,자사몰_게시판,교환환불,,,FM001,CE팀_교환,8,16.8,지연완료,[교환환불] 단순변심 (마스크 오브 매그너민티)
VOC-20260515-1137,2026-05-15,전화,칭찬,MD01,명동본점,BB003,VOC_리워드,24,6.9,완료,[칭찬] 제품만족 - 명동본점 (더 익스피리먼터 배쓰밤)
VOC-20260515-1138,2026-05-15,인스타DM,교환환불,,,BD004,CE팀_교환,8,3.7,완료,[교환환불] 단순변심 (로션 바 더 컴포터)
VOC-20260515-1139,2026-05-15,전화,매장문의,HN01,스타필드하남,,리테일본부,12,10.7,완료,[매장문의] 재고 - 스타필드하남
VOC-20260515-1140,2026-05-15,채널톡,배송문의,,,,물류팀,4,1.4,완료,[배송문의] 배송 늦음
VOC-20260515-1141,2026-05-15,전화,매장문의,DG01,현대대구,,리테일본부,12,9.6,완료,[매장문의] 재고 - 현대대구
VOC-20260515-1142,2026-05-15,카카오톡,교환환불,,,MB001,CE팀_교환,8,6.9,완료,[교환환불] 단순변심 (씬티앙 마사지바)
VOC-20260515-1143,2026-05-15,전화,교환환불,,,LP003,CE팀_교환,8,4.3,완료,[교환환불] 사이즈 (립 밤 허니 트랩)
VOC-20260515-1144,2026-05-15,전화,제품문의,,,BD003,CE팀_제품지식,6,2.3,완료,[제품문의] 사용법 (샌드 비누)
VOC-20260516-1145,2026-05-16,채널톡,제품문의,,,GS002,CE팀_제품지식,6,3.0,완료,[제품문의] 사용법 (기프트 세트 - 핑크 클라우드)
VOC-20260516-1146,2026-05-16,인스타DM,칭찬,PG01,현대판교,BB001,VOC_리워드,24,22.4,완료,[칭찬] 제품만족 - 현대판교 (인터갤럭틱 배쓰밤)
VOC-20260516-1147,2026-05-16,채널톡,배송문의,,,,물류팀,4,1.2,완료,[배송문의] 오배송
VOC-20260516-1148,2026-05-16,채널톡,교환환불,,,,CE팀_교환,8,0.7,완료,[교환환불] 하자
VOC-20260516-1149,2026-05-16,전화,교환환불,,,,CE팀_교환,8,4.7,완료,[교환환불] 하자
VOC-20260516-1150,2026-05-16,자사몰_게시판,배송문의,,,,물류팀,4,3.7,완료,[배송문의] 오배송
VOC-20260516-1151,2026-05-16,카카오톡,제품문의,,,FM002,CE팀_제품지식,6,3.4,완료,[제품문의] 피부타입 (쿠퍼톤 페이스 마스크)
VOC-20260516-1152,2026-05-16,채널톡,교환환불,,,FM001,CE팀_교환,8,4.5,완료,[교환환불] 단순변심 (마스크 오브 매그너민티)
VOC-20260516-1153,2026-05-16,카카오톡,제품문의,,,BB002,CE팀_제품지식,6,3.7,완료,[제품문의] 성분 (트와일라잇 배쓰밤)
VOC-20260516-1154,2026-05-16,카카오톡,불만,JS01,잠실롯데,,CE팀_매장,6,7.4,지연완료,[불만] 직원불친절 - 잠실롯데
VOC-20260516-1155,2026-05-16,인스타DM,교환환불,,,GS001,CE팀_교환,8,3.0,완료,[교환환불] 하자 (기프트 세트 - 바스타임)
VOC-20260516-1156,2026-05-16,자사몰_게시판,제품문의,,,,CE팀_제품지식,6,2.9,완료,[제품문의] 성분
VOC-20260516-1157,2026-05-16,자사몰_게시판,교환환불,,,LP002,CE팀_교환,8,3.9,완료,[교환환불] 하자 (립 스크럽 미스터 펭귄)
VOC-20260516-1158,2026-05-16,채널톡,배송문의,,,,물류팀,4,2.1,완료,[배송문의] 배송 늦음
VOC-20260516-1159,2026-05-16,인스타DM,배송문의,,,,물류팀,4,3.6,완료,[배송문의] 오배송
VOC-20260516-1160,2026-05-16,채널톡,제품문의,,,MB003,CE팀_제품지식,6,5.7,완료,[제품문의] 피부타입 (마사지바 틴 케이스)
VOC-20260516-1161,2026-05-16,카카오톡,교환환불,,,,CE팀_교환,8,15.2,지연완료,[교환환불] 단순변심
VOC-20260516-1162,2026-05-16,인스타DM,교환환불,,,MB002,CE팀_교환,8,,미회신,[교환환불] 단순변심 (더 컴포터 마사지바)
VOC-20260516-1163,2026-05-16,자사몰_게시판,교환환불,,,,CE팀_교환,8,0.7,완료,[교환환불] 하자
VOC-20260516-1164,2026-05-16,카카오톡,배송문의,,,,물류팀,4,3.6,완료,[배송문의] 추적 문의
